ENSEMBLID	X72h
ENSG00000104998	ENSG00000104998	-0.196798096385707
ENSG00000105048	ENSG00000105048	-0.0854293472215429
ENSG00000105053	ENSG00000105053	-0.13705524884074
ENSG00000105063	ENSG00000105063	0.160068401540324
ENSG00000105072	ENSG00000105072	0.0264721853016875
ENSG00000105088	ENSG00000105088	0.229126985655093
ENSG00000105135	ENSG00000105135	0.037080650870459
ENSG00000105136	ENSG00000105136	-0.0298524235789642
ENSG00000105137	ENSG00000105137	-0.00168098418160737
ENSG00000105141	ENSG00000105141	-0.0314141745890678
ENSG00000105143	ENSG00000105143	-0.0329292203893573
ENSG00000105173	ENSG00000105173	-0.0152064420889945
ENSG00000105176	ENSG00000105176	0.0371727711517623
ENSG00000105193	ENSG00000105193	0.0658108546211293
ENSG00000105197	ENSG00000105197	-0.00965397118481418
ENSG00000105205	ENSG00000105205	-0.0358554940922205
ENSG00000105219	ENSG00000105219	-0.0951195279910347
ENSG00000105220	ENSG00000105220	-0.0246397437049749
ENSG00000105223	ENSG00000105223	0.00235515318410862
ENSG00000105245	ENSG00000105245	0.0623761298988764
ENSG00000105246	ENSG00000105246	0.0232650658606266
ENSG00000105248	ENSG00000105248	0.0872721387017075
ENSG00000105254	ENSG00000105254	-0.0835984461635935
ENSG00000105255	ENSG00000105255	-0.0133421675959167
ENSG00000105258	ENSG00000105258	0.012905497304633
ENSG00000105270	ENSG00000105270	-0.0867519717489333
ENSG00000105287	ENSG00000105287	-0.107937729271867
ENSG00000105298	ENSG00000105298	-0.121782849572415
ENSG00000105321	ENSG00000105321	-0.0691294541606486
ENSG00000105323	ENSG00000105323	-0.070572952428698
ENSG00000105325	ENSG00000105325	-0.141480453011745
ENSG00000105329	ENSG00000105329	0.0409337509104848
ENSG00000105339	ENSG00000105339	-0.00422016356775175
ENSG00000105341	ENSG00000105341	0.0253865604799914
ENSG00000105352	ENSG00000105352	-0.00936469198199526
ENSG00000105355	ENSG00000105355	-0.172408506151702
ENSG00000105366	ENSG00000105366	0.0547265957908346
ENSG00000105369	ENSG00000105369	0.0430856836872676
ENSG00000105370	ENSG00000105370	-0.113715521577799
ENSG00000105374	ENSG00000105374	0.135517945814767
ENSG00000105379	ENSG00000105379	0.214060237335335
ENSG00000105398	ENSG00000105398	0.34252303159257
ENSG00000105401	ENSG00000105401	0.496169729121503
ENSG00000105402	ENSG00000105402	-0.00557654623993168
ENSG00000105409	ENSG00000105409	-0.161741157621031
ENSG00000105419	ENSG00000105419	0.488820330064068
ENSG00000105426	ENSG00000105426	-0.0472789635160643
ENSG00000105427	ENSG00000105427	-0.444664155091299
ENSG00000105438	ENSG00000105438	0.12664474672859
ENSG00000105447	ENSG00000105447	0.14933759567828
ENSG00000105464	ENSG00000105464	0.168957760225078
ENSG00000105467	ENSG00000105467	-0.052454493334596
ENSG00000105472	ENSG00000105472	-0.0274764289190133
ENSG00000105479	ENSG00000105479	-0.165989586505283
ENSG00000105483	ENSG00000105483	-0.17023792405446
ENSG00000105492	ENSG00000105492	-0.0887430362281263
ENSG00000105507	ENSG00000105507	0.0337776387507288
ENSG00000105509	ENSG00000105509	0.182560050804996
ENSG00000105514	ENSG00000105514	-0.00449357406020804
ENSG00000105516	ENSG00000105516	0.170711645698791
ENSG00000105518	ENSG00000105518	0.243867858564557
ENSG00000105519	ENSG00000105519	0.146088550042392
ENSG00000105556	ENSG00000105556	-0.156834253187175
ENSG00000105559	ENSG00000105559	-0.0508534351455783
ENSG00000105568	ENSG00000105568	-0.133689113761121
ENSG00000105576	ENSG00000105576	-0.0636693680861669
ENSG00000105605	ENSG00000105605	0.114221868292221
ENSG00000105609	ENSG00000105609	0.0176725413328385
ENSG00000105610	ENSG00000105610	-0.170756957033478
ENSG00000105617	ENSG00000105617	0.029446682055123
ENSG00000105618	ENSG00000105618	-0.155041654098217
ENSG00000105639	ENSG00000105639	-0.154140480509434
ENSG00000105640	ENSG00000105640	-0.106750711323072
ENSG00000105641	ENSG00000105641	-0.161498721085492
ENSG00000105647	ENSG00000105647	0.143584251094361
ENSG00000105649	ENSG00000105649	0.113120810337759
ENSG00000105656	ENSG00000105656	-0.115028925403056
ENSG00000105662	ENSG00000105662	0.234336517876561
ENSG00000105664	ENSG00000105664	-0.0113785010924259
ENSG00000105668	ENSG00000105668	-0.0763766526207258
ENSG00000105671	ENSG00000105671	-0.0847048878421794
ENSG00000105675	ENSG00000105675	0.250986506216824
ENSG00000105676	ENSG00000105676	-0.270008997747816
ENSG00000105679	ENSG00000105679	-0.114933399781507
ENSG00000105697	ENSG00000105697	-0.0937110569757558
ENSG00000105698	ENSG00000105698	-0.0014888061359087
ENSG00000105699	ENSG00000105699	0.0462340544649346
ENSG00000105705	ENSG00000105705	-0.128393068182842
ENSG00000105707	ENSG00000105707	0.116724135395665
ENSG00000105708	ENSG00000105708	0.0180072951211245
ENSG00000105717	ENSG00000105717	-0.106789482576196
ENSG00000105726	ENSG00000105726	0.10134318590507
ENSG00000105732	ENSG00000105732	0.0484814553062716
ENSG00000105737	ENSG00000105737	0.0971612891080031
ENSG00000105755	ENSG00000105755	-0.00100767898493063
ENSG00000105767	ENSG00000105767	-0.123968397624228
ENSG00000105784	ENSG00000105784	-0.0479637519437273
ENSG00000105808	ENSG00000105808	-0.0542016012892832
ENSG00000105810	ENSG00000105810	-0.0231838687697203
ENSG00000105825	ENSG00000105825	0.0769226942944199
ENSG00000105829	ENSG00000105829	-0.0217025906048871
ENSG00000105849	ENSG00000105849	0.0203908671665299
ENSG00000105851	ENSG00000105851	0.0438536643236075
ENSG00000105866	ENSG00000105866	0.0993583974289329
ENSG00000105875	ENSG00000105875	0.181169144919409
ENSG00000105879	ENSG00000105879	0.133421064477999
ENSG00000105880	ENSG00000105880	0.0423838626436771
ENSG00000105887	ENSG00000105887	-0.171242126104564
ENSG00000105928	ENSG00000105928	-0.143846006491424
ENSG00000105948	ENSG00000105948	0.247888738075099
ENSG00000105963	ENSG00000105963	0.215965856180733
ENSG00000105967	ENSG00000105967	0.259508107064199
ENSG00000105968	ENSG00000105968	0.2342194951698
ENSG00000105971	ENSG00000105971	0.183964574049398
ENSG00000105974	ENSG00000105974	-0.216714801658869
ENSG00000105982	ENSG00000105982	-0.284719090944934
ENSG00000105993	ENSG00000105993	0.258014257719153
ENSG00000106003	ENSG00000106003	-0.161856386853749
ENSG00000106009	ENSG00000106009	-0.155015201102245
ENSG00000106012	ENSG00000106012	-0.0083165169995804
ENSG00000106013	ENSG00000106013	0.0119911114879846
ENSG00000106018	ENSG00000106018	0.0662192521588546
ENSG00000106031	ENSG00000106031	0.0521791252151855
ENSG00000106034	ENSG00000106034	-0.109072338093182
ENSG00000106038	ENSG00000106038	0.025258517346192
ENSG00000106066	ENSG00000106066	-0.00940669170024074
ENSG00000106069	ENSG00000106069	0.0331487888899824
ENSG00000106070	ENSG00000106070	0.0620451911684053
ENSG00000106077	ENSG00000106077	0.028634536125742
ENSG00000106078	ENSG00000106078	-0.0414909131931648
ENSG00000106100	ENSG00000106100	-0.52427432701147
ENSG00000106105	ENSG00000106105	-0.517754705320595
ENSG00000106113	ENSG00000106113	-0.352738499445052
ENSG00000106123	ENSG00000106123	-0.155217434967422
ENSG00000106125	ENSG00000106125	0.0176195927852199
ENSG00000106153	ENSG00000106153	0.528766055041699
ENSG00000106178	ENSG00000106178	0.343698535437434
ENSG00000106244	ENSG00000106244	-0.0761223452881605
ENSG00000106245	ENSG00000106245	-0.0408775843772968
ENSG00000106261	ENSG00000106261	-0.0651970436123494
ENSG00000106263	ENSG00000106263	-0.0901598372748544
ENSG00000106266	ENSG00000106266	-0.0613789561585338
ENSG00000106268	ENSG00000106268	0.00873782295654794
ENSG00000106278	ENSG00000106278	-0.101618537531121
ENSG00000106304	ENSG00000106304	0.125006655729064
ENSG00000106305	ENSG00000106305	0.177403832230197
ENSG00000106330	ENSG00000106330	-0.0107834226378678
ENSG00000106331	ENSG00000106331	-0.141816457065069
ENSG00000106341	ENSG00000106341	-0.140859074773003
ENSG00000106344	ENSG00000106344	-0.11754517079557
ENSG00000106351	ENSG00000106351	0.103261120324148
ENSG00000106355	ENSG00000106355	-0.0889718308600133
ENSG00000106367	ENSG00000106367	0.0869933926299022
ENSG00000106384	ENSG00000106384	0.0604033615804749
ENSG00000106399	ENSG00000106399	0.212729332758522
ENSG00000106400	ENSG00000106400	-0.239915861884236
ENSG00000106443	ENSG00000106443	0.134849888245021
ENSG00000106459	ENSG00000106459	-0.163791664036962
ENSG00000106460	ENSG00000106460	-0.0282230510436727
ENSG00000106462	ENSG00000106462	-0.0775369028455959
ENSG00000106479	ENSG00000106479	-0.19964111936265
ENSG00000106483	ENSG00000106483	-0.00845775915428633
ENSG00000106484	ENSG00000106484	-0.0672871752958727
ENSG00000106511	ENSG00000106511	0.161950495985317
ENSG00000106546	ENSG00000106546	-0.0223869027291045
ENSG00000106554	ENSG00000106554	0.0689765716232461
ENSG00000106560	ENSG00000106560	-0.047200038065454
ENSG00000106571	ENSG00000106571	0.246549593410309
ENSG00000106591	ENSG00000106591	0.145678281352966
ENSG00000106608	ENSG00000106608	0.0151969443888123
ENSG00000106609	ENSG00000106609	-0.0809540651344385
ENSG00000106617	ENSG00000106617	0.0573334950228649
ENSG00000106624	ENSG00000106624	0.0801131400999416
ENSG00000106631	ENSG00000106631	0.066932417190755
ENSG00000106633	ENSG00000106633	-0.0590965508484148
ENSG00000106635	ENSG00000106635	0.0138526527977918
ENSG00000106665	ENSG00000106665	0.0389125842805189
ENSG00000106682	ENSG00000106682	0.0811720136377658
ENSG00000106683	ENSG00000106683	0.0421889869519854
ENSG00000106686	ENSG00000106686	0.0290666570218422
ENSG00000106688	ENSG00000106688	0.0797080293311356
ENSG00000106689	ENSG00000106689	0.0367052976113781
ENSG00000106723	ENSG00000106723	0.0792345297311862
ENSG00000106785	ENSG00000106785	0.051736019454894
ENSG00000106789	ENSG00000106789	-0.0524647893402257
ENSG00000106799	ENSG00000106799	-0.0505003788956024
ENSG00000106803	ENSG00000106803	0.0489269862125544
ENSG00000106804	ENSG00000106804	-0.0931116310911323
ENSG00000106809	ENSG00000106809	-0.0810612984423826
ENSG00000106829	ENSG00000106829	0.0841088466513146
ENSG00000106868	ENSG00000106868	-0.30565462739476
ENSG00000106927	ENSG00000106927	-0.266596451010759
ENSG00000106952	ENSG00000106952	-0.274083135418326
ENSG00000106976	ENSG00000106976	-0.233577297326061
ENSG00000106991	ENSG00000106991	-0.151228830243726
ENSG00000106992	ENSG00000106992	0.366442508194238
ENSG00000107077	ENSG00000107077	-0.13253171532012
ENSG00000107104	ENSG00000107104	0.0942106957298474
ENSG00000107105	ENSG00000107105	0.0473583150565121
ENSG00000107130	ENSG00000107130	0.14214525336038
ENSG00000107140	ENSG00000107140	0.0402797577729797
ENSG00000107159	ENSG00000107159	0.127567268293946
ENSG00000107164	ENSG00000107164	0.0277894619328792
ENSG00000107187	ENSG00000107187	0.15980506451397
ENSG00000107223	ENSG00000107223	-0.126371557196286
ENSG00000107242	ENSG00000107242	-0.0398576909064401
ENSG00000107262	ENSG00000107262	-0.161680284951796
ENSG00000107263	ENSG00000107263	0.120350454385037
ENSG00000107281	ENSG00000107281	0.0624901871222301
ENSG00000107295	ENSG00000107295	-0.0764995291076609
ENSG00000107317	ENSG00000107317	-0.0252734671873904
ENSG00000107331	ENSG00000107331	-0.109022847170897
ENSG00000107338	ENSG00000107338	-0.00557187381683762
ENSG00000107341	ENSG00000107341	-0.115267117275704
ENSG00000107362	ENSG00000107362	-0.0566080903391007
ENSG00000107372	ENSG00000107372	-0.0813344320006104
ENSG00000107404	ENSG00000107404	0.0458471256274358
ENSG00000107485	ENSG00000107485	-0.143794940476835
ENSG00000107518	ENSG00000107518	-0.120407796181892
ENSG00000107521	ENSG00000107521	-0.142466664436051
ENSG00000107551	ENSG00000107551	-0.0240857733035481
ENSG00000107554	ENSG00000107554	0.0155909946374517
ENSG00000107560	ENSG00000107560	-0.0308352184510312
ENSG00000107562	ENSG00000107562	-0.079608507760805
ENSG00000107566	ENSG00000107566	-0.0256702707432552
ENSG00000107581	ENSG00000107581	0.156303237772118
ENSG00000107625	ENSG00000107625	0.0324575202014146
ENSG00000107643	ENSG00000107643	0.2907393207212
ENSG00000107669	ENSG00000107669	0.216742312563624
ENSG00000107672	ENSG00000107672	-0.0877728564325905
ENSG00000107679	ENSG00000107679	-0.323383225702073
ENSG00000107719	ENSG00000107719	-0.255927999470202
ENSG00000107736	ENSG00000107736	-0.300416318095469
ENSG00000107745	ENSG00000107745	0.0100661257912555
ENSG00000107758	ENSG00000107758	-0.036737127744184
ENSG00000107779	ENSG00000107779	0.0431520849785256
ENSG00000107789	ENSG00000107789	0.0208959767138287
ENSG00000107796	ENSG00000107796	-0.0561052872631409
ENSG00000107798	ENSG00000107798	0.049020224600909
ENSG00000107815	ENSG00000107815	-0.0429331999218613
ENSG00000107816	ENSG00000107816	-0.0275877366844478
ENSG00000107831	ENSG00000107831	-0.333353287092742
ENSG00000107833	ENSG00000107833	-0.152038462722348
ENSG00000107854	ENSG00000107854	0.173103553331059
ENSG00000107859	ENSG00000107859	0.145593418681649
ENSG00000107862	ENSG00000107862	0.170439941685315
ENSG00000107864	ENSG00000107864	0.0683953323307514
ENSG00000107872	ENSG00000107872	0.162876167501528
ENSG00000107874	ENSG00000107874	-0.0997253471698289
ENSG00000107897	ENSG00000107897	-0.0691968889509713
ENSG00000107902	ENSG00000107902	-0.0923896205731121
ENSG00000107929	ENSG00000107929	0.154814971502505
ENSG00000107938	ENSG00000107938	0.0106182303597079
ENSG00000107949	ENSG00000107949	0.021079437775648
ENSG00000107951	ENSG00000107951	-0.159175402805869
ENSG00000107959	ENSG00000107959	-0.0613312849328815
ENSG00000107984	ENSG00000107984	-0.242278794032647
ENSG00000108010	ENSG00000108010	0.288546366382156
ENSG00000108018	ENSG00000108018	0.345457705175221
ENSG00000108039	ENSG00000108039	0.18253674905962
ENSG00000108061	ENSG00000108061	-0.225816414012311
ENSG00000108064	ENSG00000108064	0.393248501650587
ENSG00000108091	ENSG00000108091	-0.331053228565746
ENSG00000108175	ENSG00000108175	0.288322939485718
ENSG00000108176	ENSG00000108176	0.170690357517414
ENSG00000108179	ENSG00000108179	0.245539747082371
ENSG00000108187	ENSG00000108187	0.226808293243967
ENSG00000108219	ENSG00000108219	-0.0930076499656991
ENSG00000108231	ENSG00000108231	-0.225479575500656
ENSG00000108244	ENSG00000108244	0.0557149098137574
ENSG00000108262	ENSG00000108262	-0.0177090302995818
ENSG00000108298	ENSG00000108298	0.0351538811780173
ENSG00000108306	ENSG00000108306	0.0929723491703275
ENSG00000108309	ENSG00000108309	-0.0181489491802521
ENSG00000108312	ENSG00000108312	-0.032113162203335
ENSG00000108344	ENSG00000108344	-0.0428689800067822
ENSG00000108352	ENSG00000108352	-0.068950443452902
ENSG00000108370	ENSG00000108370	-0.049876373327702
ENSG00000108384	ENSG00000108384	0.00694724342998783
ENSG00000108389	ENSG00000108389	-0.0195661661506522
ENSG00000108395	ENSG00000108395	0.0261139522224312
ENSG00000108405	ENSG00000108405	-0.0203210672067629
ENSG00000108406	ENSG00000108406	0.019336368421581
ENSG00000108417	ENSG00000108417	-0.0688186723240323
ENSG00000108423	ENSG00000108423	-0.011512331610619
ENSG00000108424	ENSG00000108424	0.0744308370768341
ENSG00000108443	ENSG00000108443	0.00785801359538999
ENSG00000108468	ENSG00000108468	-0.0460624702730762
ENSG00000108469	ENSG00000108469	-0.0651891466252502
ENSG00000108474	ENSG00000108474	-0.0857315221744435
ENSG00000108506	ENSG00000108506	0.154859447414799
ENSG00000108510	ENSG00000108510	0.0387272523979435
ENSG00000108518	ENSG00000108518	0.0371906962856032
ENSG00000108523	ENSG00000108523	0.159509686623254
ENSG00000108528	ENSG00000108528	-0.0722317511433026
ENSG00000108557	ENSG00000108557	0.032830276872034
ENSG00000108559	ENSG00000108559	0.052677118830324
ENSG00000108578	ENSG00000108578	-0.315132130701573
ENSG00000108592	ENSG00000108592	0.0944304393897131
ENSG00000108599	ENSG00000108599	-0.11149523193023
ENSG00000108604	ENSG00000108604	-0.0686742096061537
ENSG00000108622	ENSG00000108622	-0.169291946667068
ENSG00000108639	ENSG00000108639	-0.125373755150693
ENSG00000108666	ENSG00000108666	0.260232979525918
ENSG00000108671	ENSG00000108671	0.296787267505298
ENSG00000108691	ENSG00000108691	0.150062290022534
ENSG00000108700	ENSG00000108700	-0.197672120051302
ENSG00000108702	ENSG00000108702	-0.320100093606009
ENSG00000108733	ENSG00000108733	-0.228760904081935
ENSG00000108786	ENSG00000108786	-0.90331002639041
ENSG00000108788	ENSG00000108788	0.507631485912726
ENSG00000108797	ENSG00000108797	2.8771104923421
ENSG00000108798	ENSG00000108798	2.35464790531007
ENSG00000108813	ENSG00000108813	2.76403083583884
ENSG00000108819	ENSG00000108819	0.932103616958237
ENSG00000108825	ENSG00000108825	0.0634887356729807
ENSG00000108826	ENSG00000108826	0.115757585359129
ENSG00000108828	ENSG00000108828	0.054235808057608
ENSG00000108829	ENSG00000108829	0.165417241194569
ENSG00000108839	ENSG00000108839	0.158942504602972
ENSG00000108840	ENSG00000108840	-0.166059696333742
ENSG00000108848	ENSG00000108848	-0.174879031287838
ENSG00000108861	ENSG00000108861	-0.0254045987066058
ENSG00000108878	ENSG00000108878	-0.0763869859567595
ENSG00000108932	ENSG00000108932	-0.146835441126436
ENSG00000108946	ENSG00000108946	-0.0820485913494127
ENSG00000108947	ENSG00000108947	0.172476202090751
ENSG00000108950	ENSG00000108950	0.0505977666153568
ENSG00000109016	ENSG00000109016	0.0616837653624769
ENSG00000109046	ENSG00000109046	0.190982270060857
ENSG00000109047	ENSG00000109047	0.16312363777969
ENSG00000109062	ENSG00000109062	0.0507138271858274
ENSG00000109063	ENSG00000109063	-0.170788063458976
ENSG00000109065	ENSG00000109065	-0.0973490207004731
ENSG00000109072	ENSG00000109072	-0.175495964241313
ENSG00000109079	ENSG00000109079	-0.120102573832216
ENSG00000109099	ENSG00000109099	-0.26891721800938
ENSG00000109101	ENSG00000109101	-0.129193145977213
ENSG00000109111	ENSG00000109111	0.224493214882454
ENSG00000109113	ENSG00000109113	-0.0287238163846144
ENSG00000109118	ENSG00000109118	0.09408146363512
ENSG00000109132	ENSG00000109132	0.0370515784966858
ENSG00000109133	ENSG00000109133	0.00606686046232123
ENSG00000109171	ENSG00000109171	-0.0922188548386593
ENSG00000109182	ENSG00000109182	-0.159449194378023
ENSG00000109189	ENSG00000109189	-0.142048061327393
ENSG00000109205	ENSG00000109205	0.204720791737742
ENSG00000109272	ENSG00000109272	-0.00978415827089899
ENSG00000109320	ENSG00000109320	-0.0361626903994055
ENSG00000109323	ENSG00000109323	0.0377276186726675
ENSG00000109381	ENSG00000109381	0.00796673742641799
ENSG00000109390	ENSG00000109390	-0.0426185416354453
ENSG00000109424	ENSG00000109424	0.00659673896015119
ENSG00000109466	ENSG00000109466	0.353091618327191
ENSG00000109471	ENSG00000109471	0.149869000363791
ENSG00000109472	ENSG00000109472	-0.0131210689076096
ENSG00000109475	ENSG00000109475	-0.172034856426074
ENSG00000109519	ENSG00000109519	-0.412045252535177
ENSG00000109534	ENSG00000109534	-0.241878157973575
ENSG00000109576	ENSG00000109576	-0.00018934081732791
ENSG00000109586	ENSG00000109586	-0.119726308408298
ENSG00000109618	ENSG00000109618	-0.0802251213430848
ENSG00000109654	ENSG00000109654	-0.0741124938471683
ENSG00000109667	ENSG00000109667	0.098407058927265
ENSG00000109686	ENSG00000109686	0.115703088893599
ENSG00000109689	ENSG00000109689	0.000323539690739061
ENSG00000109705	ENSG00000109705	0.00574107933845328
ENSG00000109736	ENSG00000109736	0.0743292428072294
ENSG00000109743	ENSG00000109743	-0.0897945811692038
ENSG00000109758	ENSG00000109758	-0.10853724010444
ENSG00000109790	ENSG00000109790	-0.0636680702651352
ENSG00000109794	ENSG00000109794	-0.0436899072148525
ENSG00000109805	ENSG00000109805	-0.0664670608754883
ENSG00000109814	ENSG00000109814	-0.00871717815396581
ENSG00000109819	ENSG00000109819	-0.0151699981241957
ENSG00000109832	ENSG00000109832	0.091770237331889
ENSG00000109846	ENSG00000109846	0.00278239853587496
ENSG00000109861	ENSG00000109861	-0.00224080083026834
ENSG00000109920	ENSG00000109920	0.109324644444873
ENSG00000109927	ENSG00000109927	0.128065671864676
ENSG00000109943	ENSG00000109943	-0.0870484568694637
ENSG00000109944	ENSG00000109944	-0.0384517439378668
ENSG00000109956	ENSG00000109956	-0.134963244707274
ENSG00000109971	ENSG00000109971	0.0211602695952096
ENSG00000109991	ENSG00000109991	0.13686203965375
ENSG00000110025	ENSG00000110025	0.0923998868355914
ENSG00000110046	ENSG00000110046	0.0274964571581882
ENSG00000110047	ENSG00000110047	-0.0916737608232729
ENSG00000110048	ENSG00000110048	-0.0872305643518387
ENSG00000110057	ENSG00000110057	-0.0247441540315515
ENSG00000110060	ENSG00000110060	-0.064804962104969
ENSG00000110063	ENSG00000110063	-0.00370132675935568
ENSG00000110076	ENSG00000110076	0.0596102174096291
ENSG00000110077	ENSG00000110077	0.1900351186865
ENSG00000110080	ENSG00000110080	-0.161266119917757
ENSG00000110092	ENSG00000110092	0.0388576844113467
ENSG00000110107	ENSG00000110107	0.0289131552592696
ENSG00000110108	ENSG00000110108	0.0438917039233493
ENSG00000110148	ENSG00000110148	-0.0977941111178812
ENSG00000110195	ENSG00000110195	0.429729334358917
ENSG00000110200	ENSG00000110200	0.311792697189349
ENSG00000110203	ENSG00000110203	0.218562649517118
ENSG00000110218	ENSG00000110218	0.32057202202365
ENSG00000110237	ENSG00000110237	0.0595852987283827
ENSG00000110315	ENSG00000110315	-0.395408247570357
ENSG00000110324	ENSG00000110324	-0.168493142843888
ENSG00000110330	ENSG00000110330	-0.201138660776622
ENSG00000110344	ENSG00000110344	-0.154915416335956
ENSG00000110367	ENSG00000110367	0.0329968836142462
ENSG00000110375	ENSG00000110375	0.0674255025743111
ENSG00000110427	ENSG00000110427	-0.113350239451189
ENSG00000110446	ENSG00000110446	-0.00393667488712168
ENSG00000110455	ENSG00000110455	-0.0428922537250553
ENSG00000110492	ENSG00000110492	-0.0508220255572868
ENSG00000110497	ENSG00000110497	0.0156439020010459
ENSG00000110514	ENSG00000110514	-0.033604254911421
ENSG00000110536	ENSG00000110536	0.050596801986579
ENSG00000110651	ENSG00000110651	-0.225298310153118
ENSG00000110660	ENSG00000110660	0.231743794433391
ENSG00000110665	ENSG00000110665	0.2072997903337
ENSG00000110693	ENSG00000110693	-0.179408588371111
ENSG00000110697	ENSG00000110697	0.0230487125303155
ENSG00000110700	ENSG00000110700	0.0840347578807258
ENSG00000110717	ENSG00000110717	-0.0214896789615532
ENSG00000110721	ENSG00000110721	-0.0284110657601874
ENSG00000110756	ENSG00000110756	0.12381540621541
ENSG00000110768	ENSG00000110768	0.0649208528630609
ENSG00000110777	ENSG00000110777	-0.0558633491395666
ENSG00000110786	ENSG00000110786	0.0750772887258767
ENSG00000110801	ENSG00000110801	0.0387687361105368
ENSG00000110852	ENSG00000110852	-0.11241470174032
ENSG00000110876	ENSG00000110876	-0.105489668883533
ENSG00000110880	ENSG00000110880	-0.0585488286472179
ENSG00000110881	ENSG00000110881	-0.138190902916795
ENSG00000110888	ENSG00000110888	0.150916635451209
ENSG00000110911	ENSG00000110911	0.100246440876993
ENSG00000110917	ENSG00000110917	-0.0605553619146176
ENSG00000110925	ENSG00000110925	-0.0213180589348193
ENSG00000110931	ENSG00000110931	-0.090575286268478
ENSG00000110944	ENSG00000110944	0.11251569659892
ENSG00000110955	ENSG00000110955	0.0997947072121323
ENSG00000110975	ENSG00000110975	0.129839091611429
ENSG00000111046	ENSG00000111046	-0.58952328324252
ENSG00000111049	ENSG00000111049	-1.10463379109832
ENSG00000111057	ENSG00000111057	-0.169240175603327
ENSG00000111058	ENSG00000111058	0.340993140983847
ENSG00000111077	ENSG00000111077	1.08530782999924
ENSG00000111142	ENSG00000111142	1.00538913537048
ENSG00000111181	ENSG00000111181	-0.0381935849574351
ENSG00000111186	ENSG00000111186	0.0336054527566014
ENSG00000111196	ENSG00000111196	-0.0727226117016156
ENSG00000111199	ENSG00000111199	-0.0539676528334822
ENSG00000111203	ENSG00000111203	0.0761935620808781
ENSG00000111206	ENSG00000111206	-0.0497672706490884
ENSG00000111215	ENSG00000111215	-0.0607491820421352
ENSG00000111224	ENSG00000111224	0.0818015075028281
ENSG00000111229	ENSG00000111229	-0.0839421036915888
ENSG00000111245	ENSG00000111245	0.345988742814434
ENSG00000111247	ENSG00000111247	0.116580124851751
ENSG00000111249	ENSG00000111249	0.174930139056862
ENSG00000111254	ENSG00000111254	0.120810449601077
ENSG00000111300	ENSG00000111300	0.210550142334306
ENSG00000111305	ENSG00000111305	0.149269113148073
ENSG00000111319	ENSG00000111319	0.206793706303473
ENSG00000111321	ENSG00000111321	-0.033549985470728
ENSG00000111331	ENSG00000111331	-0.25810467078856
ENSG00000111335	ENSG00000111335	-0.108163939068793
ENSG00000111344	ENSG00000111344	-0.0322911694878082
ENSG00000111348	ENSG00000111348	0.10395552987121
ENSG00000111358	ENSG00000111358	0.0736864111555301
ENSG00000111361	ENSG00000111361	0.122093180405529
ENSG00000111371	ENSG00000111371	0.0469736176056437
ENSG00000111404	ENSG00000111404	-0.0589825440881846
ENSG00000111424	ENSG00000111424	0.0459741179788331
ENSG00000111450	ENSG00000111450	0.118417136334112
ENSG00000111481	ENSG00000111481	-0.0496730097410039
ENSG00000111530	ENSG00000111530	0.21364562119992
ENSG00000111536	ENSG00000111536	-0.179474085203604
ENSG00000111537	ENSG00000111537	-0.229579363873214
ENSG00000111540	ENSG00000111540	-0.0953972421757706
ENSG00000111596	ENSG00000111596	-0.0307704117557739
ENSG00000111602	ENSG00000111602	-0.135880061334781
ENSG00000111639	ENSG00000111639	-0.0480259733134905
ENSG00000111640	ENSG00000111640	-0.0904292576426566
ENSG00000111642	ENSG00000111642	-0.0506926711692331
ENSG00000111644	ENSG00000111644	0.0851181216150826
ENSG00000111647	ENSG00000111647	-0.054573175591124
ENSG00000111652	ENSG00000111652	-0.049147655817053
ENSG00000111653	ENSG00000111653	0.0312980498726129
ENSG00000111664	ENSG00000111664	0.0850822991712003
ENSG00000111670	ENSG00000111670	0.0331197079252211
ENSG00000111674	ENSG00000111674	0.00260386971736478
ENSG00000111676	ENSG00000111676	-0.00167838733524217
ENSG00000111678	ENSG00000111678	-0.0536386911507384
ENSG00000111696	ENSG00000111696	0.0594410689681846
ENSG00000111700	ENSG00000111700	-0.0461784914959325
ENSG00000111707	ENSG00000111707	0.0490108914290529
ENSG00000111711	ENSG00000111711	0.0221944311575563
ENSG00000111713	ENSG00000111713	-0.00786056108159331
ENSG00000111725	ENSG00000111725	-0.0919546251573934
ENSG00000111727	ENSG00000111727	-0.0409259078597136
ENSG00000111728	ENSG00000111728	-0.090535694150464
ENSG00000111731	ENSG00000111731	-0.0509221406606069
ENSG00000111783	ENSG00000111783	-0.00129564646789089
ENSG00000111785	ENSG00000111785	-0.0923811212267912
ENSG00000111786	ENSG00000111786	-0.00737387408475776
ENSG00000111796	ENSG00000111796	-0.0311367297821897
ENSG00000111799	ENSG00000111799	0.0467300990359085
ENSG00000111802	ENSG00000111802	0.0880307006049416
ENSG00000111834	ENSG00000111834	-0.189244087757144
ENSG00000111837	ENSG00000111837	-0.138738068321189
ENSG00000111843	ENSG00000111843	-0.0693527380018626
ENSG00000111845	ENSG00000111845	-0.11399261585426
ENSG00000111846	ENSG00000111846	0.226640655436974
ENSG00000111859	ENSG00000111859	0.190967075576514
ENSG00000111860	ENSG00000111860	0.221952783121741
ENSG00000111863	ENSG00000111863	0.0718612617682985
