7h	12h	24h
ENSG00000115652	0.258491544808088	-0.190961311002209	-0.0591449179525526
ENSG00000115657	0.141786829302941	0.229772755952994	0.335537407076184
ENSG00000115758	-0.199669623011646	-0.0270928589726775	0.0104588982467935
ENSG00000115762	-0.00314220229812564	0.143523981430219	-0.197821379548142
ENSG00000115827	-0.0213586518101954	0.0317272492345998	-0.102221069173882
ENSG00000115866	0.0522332447064654	0.114813962226288	0.0858771254444397
ENSG00000115942	0.00379708691677827	-0.198848934054241	-0.0840850681614871
ENSG00000115944	0.032374571484965	-0.19076528806743	-0.0469661308597239
ENSG00000116014	0.0119405656878625	0.0997322797120397	0.0458969298857443
ENSG00000116128	0.0497057232104486	-0.0367399162065674	0.0604563116065098
ENSG00000116141	-0.217311201734837	0.0143916693312747	-0.0176976770570943
ENSG00000116191	0.026492941370042	0.155749231030884	0.0548776554662442
ENSG00000116209	0.0745465527605731	-0.0470118812510325	0.0653286370059245
ENSG00000116288	-0.0246799930372914	0.0553186861185517	0.0761930618194129
ENSG00000116406	-0.0729192520768231	0.076977402511979	-0.126298689002168
ENSG00000116478	0.110208937349501	-0.196712850570034	-0.139884228066538
ENSG00000116574	0.127969892908891	0.235840014755417	-0.205417799938415
ENSG00000116667	-1.34452009378714	-0.0420050125005377	0.35655427958105
ENSG00000116675	0.1525261314995	0.0227739324700587	0.156044591979785
ENSG00000116741	-0.303816371315946	-1.35317998453463	0.165237091103599
ENSG00000116750	0.0525453874622196	-0.380736044987055	0.215201231121088
ENSG00000116752	-0.0748566733483669	0.456541274083853	0.00418216432090309
ENSG00000116819	-0.0620260759041802	0.17276627790758	-0.107607804076483
ENSG00000116833	-0.0184307177832762	-0.505688238435771	0.0656868771083881
ENSG00000116871	0.0938895832727287	-0.0192177717346273	-0.0483118945489419
ENSG00000116874	0.0278823968796645	0.00331673074380223	-0.00245304481501544
ENSG00000116981	-0.302518286139806	0.0245440607495494	0.0128891993156393
ENSG00000116990	-0.0293124349938501	-0.125042317394165	-0.0531013864477208
ENSG00000117036	-0.00680016597323678	-0.175771355042325	0.203374113258313
ENSG00000117091	0.117349297425476	0.193301409436922	0.207143230200468
ENSG00000117118	-0.0827456839196004	-0.0890399489067581	0.231224283292536
ENSG00000117215	-0.101884385858225	0.322201977318151	0.318610293458058
ENSG00000117245	0.0233447362781283	0.0406654503441614	0.292535185423795
ENSG00000117262	-0.025467749618685	-0.0608458022128276	0.141415208122686
ENSG00000117385	-0.0469548756694277	-0.482929104106188	-0.151869383196859
ENSG00000117450	0.00668884109528426	-0.0128356401351253	-0.13454940310966
ENSG00000117475	-0.177195587649076	-0.230723396477768	-0.260724125040127
ENSG00000117519	0.146428042352221	-0.191517455033159	-0.15222749753517
ENSG00000117543	-0.159314415184503	0.1428720559913	-0.00556907333521976
ENSG00000117592	-0.104991829168746	-0.12291371211306	-0.0836621798861558
ENSG00000117650	-0.209172581777291	0.19142300213884	0.0130812891627012
ENSG00000117834	-0.231878782077807	-0.102352558485333	0.0415658632119769
ENSG00000117877	-0.188878996515934	0.0796702611266156	-0.148119201211837
ENSG00000118181	-0.0806638101713029	-0.13930912221724	-0.036571221868595
ENSG00000118200	-0.0890753959311329	-0.0094073033174545	-0.0479313761588115
ENSG00000118245	0.117068277452967	0.0555483064400395	-0.128426833487898
ENSG00000118292	0.22714135985523	0.0355999128119322	0.15550771649581
ENSG00000118363	-0.149262485402509	0.0859875598262327	-0.233078901728456
ENSG00000118434	0.0409208242560182	0.0462979493829658	-0.140777860698938
ENSG00000118507	-0.0431239924759342	0.00275532263306921	-0.0757684039608379
ENSG00000118515	-0.000186204521920234	0.00542794696277434	-0.0110157661999016
ENSG00000118526	-0.045345902481533	0.138889044966318	-0.0156742454496411
ENSG00000118680	0.0558747940041305	0.0215159834593101	-0.241553202890167
ENSG00000118733	-0.228158435450509	-0.186703503231214	-0.0545374910317573
ENSG00000118894	-0.120882705428487	-0.218768579503906	-0.029620642744371
ENSG00000118922	-0.168028388157794	-0.27079540512548	-0.118529357812047
ENSG00000118997	0.0656855294398122	0.0192181271382873	-0.0886231593586271
ENSG00000119042	-0.0015585268378846	0.0965919820626209	0.0170699835383532
ENSG00000119185	-0.0104160026823434	0.0176153470272095	-0.00894625793966005
ENSG00000119335	0.226523759153917	-0.121764198221447	0.0462071861288157
ENSG00000119541	-0.116164289835794	0.00536484527046532	-0.0997287417683997
ENSG00000119630	0.0689385579168308	0.0327331896027578	0.113775030302998
ENSG00000119650	0.385091453815252	-0.032288928503909	-0.208081074992696
ENSG00000119772	-0.0962775108997054	-0.0450620367859932	-0.196124402527429
ENSG00000119888	-0.114402414409785	0.219116340545021	-0.306329093115591
ENSG00000119906	-0.108705858351811	-0.359323546649787	0.0082398495096084
ENSG00000119919	0.249467975251907	-0.215951988391884	0.355067501351575
ENSG00000119953	-0.224760188097289	0.108163720137667	0.0243680478844036
ENSG00000119973	0.0569986743794587	0.00223768624582051	-0.00584379529363351
ENSG00000119977	0.00392984426459127	-0.105108508339633	-0.0538104577056601
ENSG00000120156	0.0922116914417466	-0.26824327860941	-0.030805020759716
ENSG00000120160	0.092794795603945	-0.12042929851731	-0.171808919973018
ENSG00000120162	0.00597010781004966	0.0524433133710455	-0.0391805617887169
ENSG00000120251	-0.0657379067257707	-0.0942921096415308	-0.041927833765875
ENSG00000120253	0.10489736773556	-0.02532181686085	-0.154916096765529
ENSG00000120262	-0.93416215539562	-0.0677489579013969	0.0279837285576784
ENSG00000120265	-1.08994435766713	-0.0750987517199938	-0.207168936858235
ENSG00000120329	0.179470709117934	0.0341094138349896	0.0418212109784208
ENSG00000120332	-0.114126804069286	-0.211343736950226	0.0452546672035809
ENSG00000120437	-0.108644368871176	0.19736355843303	0.117452445210543
ENSG00000120458	-0.0916668228364366	0.0897746437711628	-0.14694994892909
ENSG00000120658	-0.0226712523315697	0.0932378882015582	-0.188523692601719
ENSG00000120688	0.0106156108520873	-0.171020436463734	0.100607085506625
ENSG00000120709	-0.00669376681953586	0.05557030970136	0.107760723081428
ENSG00000120733	0.0228982496154814	0.0465444338093398	-0.0736972701308035
ENSG00000120833	-0.0834606632393067	0.1813452584323	-0.087097768547648
ENSG00000120837	-0.218548274195646	-0.176643139843246	0.121221071833549
ENSG00000120903	0.265339925687415	0.106196095426287	0.193713410657686
ENSG00000120949	-0.017459265217037	-0.42167503009028	0.20748258367339
ENSG00000121067	-0.217002215201915	-0.111418952196389	-0.536699226452202
ENSG00000121075	-0.127569013568682	0.181066687553619	-0.410129449464228
ENSG00000121270	0.297111114247044	-0.045476714841131	-0.101099800396932
ENSG00000121274	0.0968898392219947	0.166932742422049	-0.241128756332362
ENSG00000121310	0.182073004821817	-0.0499995202367482	0.101608619714039
ENSG00000121350	-0.108822874467959	0.137821312191322	0.107282560053505
ENSG00000121380	-0.66883269471727	0.0354134354083483	-0.160219081883516
ENSG00000121578	-0.060728811026238	-0.0366866957366646	-0.0350607991743924
ENSG00000121716	0.212051288074583	0.131737796442192	-0.0445345178504735
ENSG00000121753	0.219698763668722	-0.0433682657249316	-0.0358292398683835
ENSG00000121851	-0.128100787261885	-0.0430733801214682	0.399904465495982
ENSG00000121879	0.163206735693966	-0.0591527425654916	-0.34268396128637
ENSG00000121957	0.149863311690825	0.106783532638969	-0.26886749762795
ENSG00000122042	-0.0758830556278488	-0.120712391375125	-0.0249250853027414
ENSG00000122126	0.0720845906524143	0.200659733804475	-0.406048021955175
ENSG00000122140	0.078489176702818	-0.00275923649359674	-0.242823692991705
ENSG00000122299	-0.2423186278241	0.0854350278530343	-0.252424528628529
ENSG00000122386	-0.0565463825129828	0.20062958870148	-0.0205526122203195
ENSG00000122420	0.000547344887756355	-0.0902043799944335	0.0491847994607972
ENSG00000122512	-0.00794596916788167	0.00457829969925368	-0.00728273103076038
ENSG00000122584	-0.558171419395691	-0.166486344865662	0.0847117093469434
ENSG00000122641	-0.267056172199489	0.447284234134171	-0.0454865305953911
ENSG00000122642	-0.121103906371208	0.395811167137799	0.0329024347052883
ENSG00000122691	0.0081622705769373	0.192217534626376	0.00137922444271451
ENSG00000122692	-0.125879783528256	0.0644983810313882	-0.049979455773884
ENSG00000122707	-0.0571117183716524	-0.147019025307216	0.0782138234711699
ENSG00000122733	-0.00059791399909237	0.0745160323786453	-0.108715234642051
ENSG00000122756	-0.0535731236683657	-0.0151970214227815	-0.0368394866693607
ENSG00000122778	-0.0754497800216122	0.0286859534623825	0.104440201789713
ENSG00000122787	-0.0217033227417858	-0.00866189837654148	-0.139739666895739
ENSG00000122859	-0.0944264287423892	0.025560845423518	0.071889458600765
ENSG00000122884	0.12821918737871	-0.121530823441335	-0.110039406046271
ENSG00000123130	0.120866035746358	-0.134645268491884	0.0019633617953098
ENSG00000123131	0.0368528738628934	-0.155923391567649	-0.0871012889476637
ENSG00000123146	0.0674202022290598	0.316225867191784	-0.0109533387330402
ENSG00000123200	0.0277301375088064	0.0658417861526202	-0.0357684983628506
ENSG00000123240	0.0594128481733266	-0.0909959008645099	0.0152937346929353
ENSG00000123360	-0.0237596284349699	-0.167057517071992	-0.0121916956358454
ENSG00000123364	-0.146820610209238	-0.124656312555969	0.0930680214674198
ENSG00000123453	-0.0155143057436365	-0.0229442766646371	-0.0518570093476907
ENSG00000123485	-0.0320207131012798	0.108387642737333	0.0198628666794468
ENSG00000123561	0.349707905089418	-0.136672441458347	0.126583703132966
ENSG00000123562	-0.0132384638901476	-0.00479405889170792	0.122849292976202
ENSG00000123584	-0.401245210744346	0.186633644444344	-0.0159944882286324
ENSG00000123739	0.0798319819217112	0.14058242947096	-0.127048159215792
ENSG00000123933	0.0417821912882911	0.240584775326666	0.160224429812586
ENSG00000124006	-0.0717712961075957	-0.152493989954534	0.269477361929601
ENSG00000124089	-0.183966822047039	-0.0600579154795054	0.0794787579599975
ENSG00000124120	0.124529171573371	-0.0360259352395224	-0.0678889148832929
ENSG00000124172	-0.182799695543365	0.157000774350585	0.170861631283906
ENSG00000124191	-0.126457617200576	0.0530243116530249	0.0188076451313493
ENSG00000124201	0.104463206087885	-0.0382651591277415	0.00230880926214934
ENSG00000124217	0.0902632545607513	-0.0654870994992134	-0.107379858852829
ENSG00000124237	0.0226840625144934	0.139764494487681	0.0409725602521066
ENSG00000124257	-0.0270899600707732	0.390697689525393	-0.0356653963531552
ENSG00000124370	0.0934804658046122	0.257401982718427	0.0500396481214095
ENSG00000124440	-0.123315032990217	-0.257606547634215	0.120686550905552
ENSG00000124444	-0.151112108557982	0.193092074006761	0.0988663737097883
ENSG00000124467	0.18396457235045	0.0662583354194407	0.0810480586672557
ENSG00000124535	-0.0726620019962757	-0.0334795155019834	-0.159137092047712
ENSG00000124564	-0.028319840906315	0.0365034442469246	0.624837694862823
ENSG00000124571	-0.0720590303169466	0.0383069508042636	0.0401902704676977
ENSG00000124588	0.100273814548517	0.134109701875786	-0.0477881990866894
ENSG00000124614	0.136912822748441	0.177061095359675	0.0345136756636476
ENSG00000124641	0.111824069288047	-0.0431898171624588	-0.18603406066698
ENSG00000124713	-0.43635105595034	-0.00314233219485516	0.204580273536187
ENSG00000124721	-0.508636803494652	0.107151936959988	0.0419014823342187
ENSG00000124762	0.452297795597514	-0.00435096308296827	-0.00622115546316149
ENSG00000124772	-0.223856106002663	-0.104036268359245	-0.0385846286767911
ENSG00000124788	0.0903893087372634	-0.131684425938733	0.143527746114122
ENSG00000124875	-0.354804688720434	-0.076328481681457	0.0589775108629915
ENSG00000125107	-0.0888849105389532	-0.435368679988646	-0.149485546214289
ENSG00000125207	-0.158260866152143	0.0550442574477647	-0.0144274201313509
ENSG00000125249	-0.00772933874802906	0.0632194852322678	-0.101485414549921
ENSG00000125347	-0.0436311013298285	0.0498522757701917	0.265440039172521
ENSG00000125356	0.013262425132974	0.0102156520248814	-0.155684540931682
ENSG00000125378	0.141411471166213	0.038242998808645	0.0766806798947979
ENSG00000125384	-0.162277025045531	-0.0958440860244355	0.176614260670138
ENSG00000125409	0.0760309808580638	-0.165351086415308	0.0467472958876017
ENSG00000125571	0.0511320611255351	-0.0270203011122296	-0.161270891114684
ENSG00000125656	-0.125359933079147	-0.0716913794305194	-0.0790006552550473
ENSG00000125691	0.110407788751566	0.0439080048479008	-0.124983642206625
ENSG00000125730	-0.17061244086616	-0.0641901969676546	-0.115418138383695
ENSG00000125731	-0.233445296175574	-0.0758612915241563	0.0383543010977784
ENSG00000125735	-0.102713274744345	0.0532769886026099	0.0617917421013751
ENSG00000125772	-0.178845548473565	-0.457884347176145	0.00409781412698133
ENSG00000125775	-0.132925542291719	-0.296298838660838	0.00783072333934835
ENSG00000125818	0.0660366479384328	0.0131448338065872	0.0104733860119535
ENSG00000125835	-0.0472851396317653	0.14152091172216	0.0504134556783793
ENSG00000125845	-0.00293146479440202	0.388768260217421	-0.047464541301873
ENSG00000125850	-0.312685865090735	0.299716081957277	-0.0873718474866945
ENSG00000125851	0.165855310082428	-0.202862843822484	0.0649398455806729
ENSG00000125868	-0.0994269301348722	0.374960914606871	-0.0134182560156457
ENSG00000125898	-0.0419432671373577	0.0238366546023734	-0.0461642872825276
ENSG00000125910	-0.0359696122791571	-0.0328447487942682	0.0601736706996719
ENSG00000125945	-0.136009120663336	-0.0217161838729062	0.00103071726220764
ENSG00000125965	0.0341929206246476	0.0960135578588126	0.125032370657459
ENSG00000125970	-0.00393994457891426	0.268999052592778	0.0393292827942933
ENSG00000125971	-0.0726533889364394	0.278033456524077	-0.109963923575371
ENSG00000125995	0.0973104990870173	0.246406908335446	-0.148384499349837
ENSG00000125998	0.0821527056883037	0.122431618441847	0.0713398033040278
ENSG00000126091	0.0091277865072937	0.0125563389330174	0.111988835880643
ENSG00000126353	-0.0779126900892892	0.0539618299379322	0.0609657545457143
ENSG00000126432	-0.0159882468314422	0.030448771708949	0.0279650432461317
ENSG00000126522	0.054057461265692	-0.0561631062564549	0.0249358859751082
ENSG00000126550	-0.0899513878245815	-0.0381396443103057	0.715521286206923
ENSG00000126759	0.0878679146860032	0.0375677699862923	0.126791105877924
ENSG00000126775	-0.0694683484102677	-0.062564826587824	-0.449021875698606
ENSG00000126787	-0.0523824882498841	-0.0802639221535785	-0.174221677449954
ENSG00000126804	0.0479820277511311	-0.0599756821938486	-0.15190953089025
ENSG00000126883	1.43599944577218	0.104287128364211	-0.0339131398935653
ENSG00000126934	-0.0746566765795829	-0.00287016445256327	0.0189295689611721
ENSG00000126953	-0.114160997621463	-0.183195193508488	0.0264054366942868
ENSG00000127184	-0.131624513162364	-0.0501736806841159	0.0841832250284288
ENSG00000127241	-0.169796175897691	0.158366989075078	-0.0385050346921814
ENSG00000127399	0.121758637975745	0.0322522611702093	-0.111571099120959
ENSG00000127412	0.232493607974778	-0.229382569657514	-0.0380593572496653
ENSG00000127419	-0.0373842778488385	-0.197333959754698	-0.138388509361519
ENSG00000127472	-0.205324532663252	0.0729352050457293	-0.050357739301921
ENSG00000127540	0.0717506309566218	-0.00590673437539764	-0.178817000427047
ENSG00000127578	0.0177547545889733	-0.0563153938588471	0.270920999951883
ENSG00000127580	0.0177291060198132	-0.0332698453637172	0.109275413980842
ENSG00000127824	0.335209138445932	0.133695873105122	-0.115063501228347
ENSG00000127870	0.000715646602664914	-0.0496542750249125	-0.0118123298613509
ENSG00000127920	-0.353913371123867	-0.0256099716541026	0.0525132907232475
ENSG00000127946	0.143792355294546	-0.0420691258816461	-0.109331826399324
ENSG00000127954	-0.0716453805460109	-0.00277859267838595	0.217828782395989
ENSG00000127990	0.0124078769938247	-0.00781206270507973	0.0216730553445554
ENSG00000128011	-0.047183606671115	0.116718680352354	-0.108770815078344
ENSG00000128059	-0.049114284949218	-0.123630362738862	-0.0791323603074539
ENSG00000128159	-0.0256872590904947	0.0937714852122283	0.0409590030321031
ENSG00000128203	0.00574195238814183	-0.092299053011225	-0.300338520470421
ENSG00000128245	-0.00253291770797285	-0.109815742407615	0.0678223310361643
ENSG00000128266	-0.0901466405738057	-0.00193545694541175	0.13295386105572
ENSG00000128310	-0.051449360309995	0.00712005383248648	0.0406795716115861
ENSG00000128394	-0.0551435913808763	0.126627727411185	0.125722904959339
ENSG00000128513	-0.0778149322285578	-0.142586334511138	-0.293604345915993
ENSG00000128536	0.0839728480617055	-0.0696918149000221	0.0341129352736331
ENSG00000128596	-0.07068873798	-0.270139433866866	0.0340427602105819
ENSG00000128609	-0.0704081367213535	0.0100212759196288	-0.00323043296746484
ENSG00000128655	0.220087273324016	-0.00508935635965072	0.158129296525489
ENSG00000128915	0.0181604107817013	0.0582478870955393	0.119196726537367
ENSG00000128917	0.00671895056616615	-0.120903021571564	0.0623689317135666
ENSG00000128989	0.212215150844729	0.161599113725655	-0.0604102389623655
ENSG00000129116	-0.0493721380993701	0.0339606270530958	-0.335108221055179
ENSG00000129152	0.00129898018868631	-0.0197734758485171	0.0799312545095561
ENSG00000129158	0.0392610875843372	0.000162658552159023	0.234845639497339
ENSG00000129245	-0.0585043212861116	-0.0727315853577789	-0.0819296201529364
ENSG00000129292	-0.022484880246633	-0.0251532400148321	-0.0624813669318828
ENSG00000129422	0.0178814635899804	0.118281525969061	0.000648086548077131
ENSG00000129467	-0.115118674353093	-0.105252458364669	0.399957267744846
ENSG00000129472	0.109768792716537	-0.0244314715190287	0.255795971426313
ENSG00000129480	0.000258711345814196	0.0461644645462389	0.221792211506713
ENSG00000129484	-0.121536865826186	0.164305174098066	0.334826777537878
ENSG00000129518	-0.0278756085945284	0.137712470530927	-0.387664458511588
ENSG00000129538	-0.0233221852014918	-0.128332070863909	-0.0911981973060551
ENSG00000129566	0.0996222677815985	-0.366848845673815	-0.0449838300347354
ENSG00000129595	0.00666156061812107	-0.295809225034329	-0.108030825043879
ENSG00000129673	0.544765585446391	0.0526724050312941	-0.118395448671408
ENSG00000129925	-0.0161466666197792	0.26642659816045	-0.00949619779011949
ENSG00000129968	-0.06624394269943	-0.119703900503573	-0.137023957084188
ENSG00000130037	0.0444732807553487	-0.0964498763635504	-0.311441698052028
ENSG00000130038	-0.000994073651458057	0.0251630663619841	-0.245188496262762
ENSG00000130150	-0.0967417638810414	-0.0137606312965263	0.0782407205952342
ENSG00000130165	0.220607867926351	0.169561631857377	0.1320981604451
ENSG00000130175	0.214282734849531	0.11053781535541	0.0222987923644657
ENSG00000130208	-0.0166750990158938	-0.135709055020918	-0.0653568026247706
ENSG00000130222	0.12157473061757	-0.232398781191244	-0.00387870597873737
ENSG00000130227	0.00200632959517992	-0.306824372075128	-0.172492036141551
ENSG00000130255	-0.14121094679639	0.112871596792753	-0.11910850957287
ENSG00000130305	-0.186831480841694	0.0502933325183429	-0.0985763219047318
ENSG00000130383	0.12822473425103	0.24342282192081	-0.0780436864327315
ENSG00000130413	0.121679890204305	0.134681572373276	0.0544976142710016
ENSG00000130487	-0.143857998251522	0.00874908922707659	-0.0752671993009718
ENSG00000130529	0.109893852802661	-0.0805822892334035	-0.0426259304507489
ENSG00000130561	0.114510197201384	-0.107276678735969	0.157310784012525
ENSG00000130595	0.166444907104343	0.255793975058698	0.108804915074135
ENSG00000130684	0.00350394456631579	-0.214466466635408	0.0380670016836303
ENSG00000130701	0.0384675369392588	-0.00513030350014147	-0.00612109894862911
ENSG00000130702	0.0231643405678875	-0.0788601882682884	-0.00558334667387269
ENSG00000130725	-0.0976027053979918	-0.0156646013709493	0.0349951103499458
ENSG00000130734	-0.0680900757829865	-0.353902202830129	-0.283035849704188
ENSG00000130764	-0.0548186616713098	0.0929860377294845	0.0102185034939565
ENSG00000130812	-0.0598546056802842	-0.0614434255157693	0.0464581366333441
ENSG00000130844	0.0467102464965385	-0.0675571949513953	0.0317426901962374
ENSG00000131016	0.0462377515764227	-0.068394537928907	0.0567969655539565
ENSG00000131037	0.00563883638268929	0.0261111435124567	0.103631790506541
ENSG00000131042	-0.094351626740074	-0.0578028602900096	0.12275785227183
ENSG00000131059	0.105108458176134	-0.0584552994861053	-0.0605703573484429
ENSG00000131069	-0.0569178482388333	0.0402705675409954	-0.0924691053051931
ENSG00000131115	-0.0947054987386329	-0.100987154356242	-0.0954852321265773
ENSG00000131142	0.139717395544729	-0.018253842526845	0.461485302904186
ENSG00000131149	0.189985954260055	0.0963261210308882	-0.0743729425097692
ENSG00000131153	-0.163782457247295	-0.0686359297197653	0.0818792740133677
ENSG00000131174	-0.206034625430318	-0.132603263097015	-0.0491232402791315
ENSG00000131183	0.0379714087868604	0.0557967848333254	0.0261595716951891
ENSG00000131238	0.00243594845717254	0.00179698483215536	0.112815859036831
ENSG00000131378	-0.0789742186063617	0.0942390457274526	-0.0867531332502818
ENSG00000131435	-0.0737718191728843	0.619573832372012	-0.140754482921849
ENSG00000131504	-0.2200986644729	-0.150616563438111	-0.177242949728596
ENSG00000131558	-0.223913472963867	-0.169245128507683	-0.155617527691576
ENSG00000131584	0.0315182484753661	-0.184463212446542	-0.155831098439833
ENSG00000131771	-0.148596972127692	-0.135195148439081	-0.0944000040896966
ENSG00000131779	-0.0833708975678296	-0.092194583409461	-0.0745649201072928
ENSG00000131781	-0.101994013247839	0.204217603690613	0.0261294647108835
ENSG00000131828	-0.00771419073160888	0.0996329541294925	0.0889195736825226
ENSG00000131873	0.214885681781327	-0.165644285886865	-0.0504177730458117
ENSG00000131914	-0.0309152344408457	-0.299190457178033	-0.150014809074092
ENSG00000131944	-0.0828600126166427	-0.0920185552935197	0.104228890566157
ENSG00000131981	0.0288072610024228	-0.125395695015753	-0.097764887555309
ENSG00000132005	-0.0577763875336871	0.203192330239406	0.149955124725144
ENSG00000132205	-1.00088704425525	-0.0809186136364275	-0.238908114628433
ENSG00000132207	-1.0026041071676	-0.0800404341553354	-0.154930414910446
ENSG00000132274	-0.293838755177236	0.126288695657625	0.109185319250235
ENSG00000132300	0.886610290145484	-0.599320601628901	-0.115019637735111
ENSG00000132321	0.0855227410954251	-0.343378495328035	0.0327811603471435
ENSG00000132424	0.0576667993317574	0.13368973631595	-0.0327168381471553
ENSG00000132429	0.0065137270516411	0.0271783261433309	0.090016919843781
ENSG00000132464	0.281802486774087	-0.116716964831085	0.256570737089711
ENSG00000132561	0.0633115680714962	-0.081009080241234	-0.0825306169543119
ENSG00000132589	0.203063452522831	0.139244080703397	-0.0287240457112722
ENSG00000132631	-0.071854498676745	0.0425538783713619	0.0032865431133775
ENSG00000132646	-0.0426438949643935	0.0576751927323104	0.0827398597279038
ENSG00000132692	0.0166662886460329	-0.103583912226891	0.14418923930207
ENSG00000132801	-0.227100663515679	-0.142900325577936	0.167663268825174
ENSG00000132842	-0.219767469441325	-0.00526033462840747	-0.112094381974014
ENSG00000132952	0.0629061990787892	0.17557262709501	-0.0401937324689481
ENSG00000132953	0.0284685045946356	0.0168962440036425	-0.157424945287361
ENSG00000133028	0.106684389583297	0.103777163971872	0.11081058776447
ENSG00000133055	0.0736934003953508	0.0337496603788055	0.00555194706357476
ENSG00000133056	0.0156678905354468	0.0873801736438059	0.0910150092515248
ENSG00000133106	-0.0432282417479657	0.000360447323640045	0.0163481326950929
ENSG00000133114	0.0977636357738675	-0.213004900856794	-0.0132845265701208
ENSG00000133134	-0.0574376640359742	0.10885238113246	0.26859892285494
ENSG00000133135	-0.444346118059207	-0.138294672906685	0.287189230901924
ENSG00000133169	-0.51462196591694	0.0609297845885231	-0.127991481687181
ENSG00000133193	-0.224662858565306	0.141267408496556	0.00017704688359584
ENSG00000133424	-0.0910498292649168	0.00479948063701574	-0.0170089558216269
ENSG00000133454	0.0339329832537842	0.0126543497504696	0.0235325249233963
ENSG00000133574	-0.154092171076946	-0.0934209409871073	0.023624763532102
ENSG00000133597	0.130750722813094	-0.0868500279778803	-0.119000413038835
ENSG00000133627	-0.140220378867056	0.0540124838995914	0.2347753045137
ENSG00000133687	0.0692083562806764	-0.0589835547780734	0.0752323738855184
ENSG00000133706	0.210650192390089	0.0815686028612668	-0.0548013408191984
ENSG00000133740	0.0425217740319302	0.0758919687632753	-0.0256123472396019
ENSG00000133884	-0.041130649801033	0.403778683666544	-0.109147449614974
ENSG00000133895	0.0334331989725335	0.352978830010811	-0.0339352233692759
ENSG00000133958	-0.029175701008973	-0.511306177928923	0.00621338211752764
ENSG00000133980	-0.235956428920018	-0.0513844604544561	0.021142344413627
ENSG00000134086	-0.0183347353360362	-0.365189273276384	0.063470673585439
ENSG00000134153	-0.148503846305837	0.25799691988835	-0.156018717546836
ENSG00000134186	-0.0880711015928508	-0.076668370655742	0.0141400636036941
ENSG00000134202	0.104280194677962	0.00873827342283532	0.0638593473272445
ENSG00000134216	0.0194598697467517	-0.0242454454196113	0.13037440525245
ENSG00000134249	-0.0189909396865631	0.12677393303182	0.0918511602517069
ENSG00000134291	-0.0104424246891703	-0.0874283100452002	0.109361604359562
ENSG00000134318	-0.132648872213104	-0.127799309036987	0.0109652682819756
ENSG00000134324	-0.156725532311291	0.187623549117559	0.0410039767136894
ENSG00000134339	0.0409472931931081	-0.255727438322204	-0.0367683418063744
ENSG00000134365	-0.113354370276658	-0.251431904123462	-0.284314224369941
ENSG00000134369	-0.0307383101429626	-0.195500545048164	-0.162747710479778
ENSG00000134463	0.0676825631745833	0.269688045220608	-0.0357431514729424
ENSG00000134532	0.011868767571275	0.273699911756791	-0.0467871771510738
ENSG00000134545	-0.006166806480012	0.208424790438121	-0.0862128911488001
ENSG00000134571	0.0361716515123263	0.18951245089611	-0.0597620493005202
ENSG00000134574	0.0336507713330697	0.0715727730757187	-0.0998462446458402
ENSG00000134668	-0.0468230848186675	0.0889425030804609	-0.00154314519356754
ENSG00000134698	-0.0590182257855183	-0.126852896450105	-0.00092148096749393
ENSG00000134744	-0.00986406039794148	-0.135391543679923	-0.0451419672841536
ENSG00000134825	0.139053778789802	-0.0655378393058796	0.018969021564543
ENSG00000134873	-0.0850060053537642	-0.125042763968408	-0.0431359782051898
ENSG00000134897	0.135649713890257	0.05173431833677	0.0636748456037151
ENSG00000134982	-0.0163021730036548	-0.173923381329019	0.039001991902999
ENSG00000135090	-0.164135306164285	0.0840466259109025	0.30514130319158
ENSG00000135093	-0.108043174184698	-0.185327563480294	0.367537475175694
ENSG00000135100	0.0788127390630174	-0.112110712388624	-0.0343452989060496
ENSG00000135108	0.0841104784060682	0.11454883725332	-0.12457444188812
ENSG00000135148	0.0536661682114984	-0.0434195863988963	-0.0520691112192703
ENSG00000135205	-0.00793190019997307	0.0298991161909434	-1.74536182091975
ENSG00000135222	-0.0825318791201048	0.121927869726222	-0.971966504967527
ENSG00000135226	-0.0551054894263275	0.256794680712958	-0.667030228487936
ENSG00000135249	-0.0549522520643221	0.148699434290328	1.36753123665899
ENSG00000135299	-0.0757017547752522	-0.0774399031207723	0.346482356910702
ENSG00000135333	0.101973056520292	0.20484900586673	-0.017268255815269
ENSG00000135413	-0.408767005885995	0.0763111798414962	-0.249171310895242
ENSG00000135446	-0.317983661858723	-0.0759812926133746	-0.127827544766371
ENSG00000135472	0.100980278667443	0.10104146254303	0.152640945643927
ENSG00000135482	-0.233241545446795	-0.054324038104267	-0.0255576447760856
ENSG00000135486	-0.103254675260876	-0.119559805749265	-0.000427181846419581
ENSG00000135506	0.0235424925062828	0.1548036819846	0.0563009178673865
ENSG00000135678	0.0436080984786852	-0.09167424816389	-0.134491802125987
ENSG00000135744	-0.12573381113483	-0.0743102996451892	-0.124510022094148
ENSG00000135776	-0.0877809893778003	0.0016533830250068	-0.0154459957537902
ENSG00000135845	0.13448093097346	-0.364667519118054	0.0243062374465808
ENSG00000135900	0.0339266613194769	0.330356013217753	-0.179002944803979
ENSG00000135931	0.753607388619548	0.465020159313729	0.0180098963300435
ENSG00000135932	0.292290336774625	0.348108586995193	0.134079067960015
ENSG00000135968	-0.292707079340612	-0.295475476887168	-0.0857002903488908
